m_seller_2_s2_1090,b2,n_seller_2_s2_1437,m,b1,n,b3,m_seller_2_s2_2109,m_seller_2_s2_4130,m_seller_3_s3_2256,m_seller_5_s5_1523,n_seller_5_s5_1488,m_seller_5_s5_4375,n_seller_4_s4_214,n_seller_4_s4_3028
35.57142857142857,63,41.714285714285715,122,37,83,46,41.42857142857143,35.0,50.5,54.333333333333336,70.5,51.333333333333336,36.36363636363637,32.81818181818182
28.0,87,41.44444444444444,58,50,110,65,78.0,42.0,0.0,48.0,49.0,35.0,71.0,37.0
47.5,37,61.25,70,92,16,45,54.166666666666664,56.833333333333336,29.333333333333332,42.5,55.285714285714285,52.833333333333336,57.8,45.9
60.666666666666664,12,40.0,25,40,153,56,51.333333333333336,38.666666666666664,27.6,37.333333333333336,54.125,21.666666666666668,65.33333333333333,57.333333333333336
43.666666666666664,8,83.33333333333333,60,88,28,1,43.333333333333336,21.166666666666668,30.285714285714285,29.0,40.666666666666664,49.6,56.333333333333336,70.0
56.0,34,63.25,62,22,18,14,14.0,31.5,63.0,37.72727272727273,46.857142857142854,42.09090909090909,41.666666666666664,54.77777777777778
59.0,26,60.5,121,42,35,69,53.666666666666664,60.0,54.75,75.5,51.666666666666664,56.333333333333336,39.666666666666664,66.66666666666667
38.333333333333336,51,21.0,142,33,101,17,31.666666666666668,63.0,55.75,62.0,52.833333333333336,39.25,61.2,52.8
64.5,63,80.33333333333333,99,56,14,59,39.0,42.0,35.1,45.333333333333336,33.666666666666664,43.333333333333336,60.0,82.5
64.33333333333333,14,51.75,112,14,183,16,65.33333333333333,49.833333333333336,54.0,80.5,63.5,8.5,67.25,26.0
40.375,83,25.4,41,18,63,71,38.125,54.25,36.857142857142854,31.0,42.3,38.75,20.4,41.2
37.5,63,34.25,83,18,25,22,46.666666666666664,36.333333333333336,47.0,43.333333333333336,45.666666666666664,51.0,40.625,51.0
51.25,51,48.77777777777778,46,73,104,93,34.75,44.75,48.5,57.0,27.2,33.8,66.0,56.4
53.333333333333336,35,65.57142857142857,85,36,156,54,48.0,16.666666666666668,59.77777777777778,56.25,64.0,41.0,38.0,52.0
56.285714285714285,56,54.666666666666664,19,12,80,70,38.42857142857143,50.0,90.0,26.25,56.285714285714285,24.75,45.5,44.25
51.75,45,39.666666666666664,169,55,69,59,54.75,64.0,47.0,56.166666666666664,36.0,41.166666666666664,52.25,62.5
40.0,16,53.4,40,2,155,39,44.0,54.5,57.0,79.14285714285714,73.4,46.714285714285715,42.5,38.166666666666664
46.75,7,46.666666666666664,108,65,185,70,78.625,35.375,75.25,56.142857142857146,36.0,39.57142857142857,93.0,39.0
63.2,85,87.5,192,71,60,29,66.0,61.6,38.5,39.714285714285715,40.0,28.857142857142858,54.285714285714285,49.0
43.72727272727273,6,43.4,190,8,9,14,54.27272727272727,51.18181818181818,42.0,92.0,87.0,77.0,40.75,51.25
39.166666666666664,76,57.333333333333336,172,29,190,29,19.666666666666668,35.666666666666664,48.333333333333336,39.5,51.333333333333336,20.333333333333332,75.71428571428571,42.285714285714285
32.5,7,24.0,136,68,8,62,69.0,52.75,59.714285714285715,50.5,40.0,25.75,37.0,33.0
56.4,29,52.0,111,93,172,70,19.4,46.8,47.75,61.5,67.5,53.75,40.333333333333336,69.0
39.4,6,39.75,114,86,65,87,56.0,75.6,68.25,42.0,44.4,91.0,40.0,30.6
78.6,90,47.5,73,36,38,76,42.6,44.4,54.77777777777778,44.833333333333336,44.5,61.333333333333336,58.0,74.25
30.571428571428573,70,76.0,43,1,90,17,23.571428571428573,44.0,57.833333333333336,61.6,63.57142857142857,55.8,40.42857142857143,34.285714285714285
45.142857142857146,43,58.25,146,52,144,94,62.285714285714285,38.0,36.0,67.16666666666667,76.16666666666667,54.166666666666664,63.5,62.75
41.333333333333336,27,83.33333333333333,133,19,28,48,45.0,45.666666666666664,42.1,30.5,40.666666666666664,78.5,56.333333333333336,70.0
53.8,80,45.75,0,44,162,82,45.0,65.8,71.33333333333333,39.0,49.5,50.75,38.75,27.75
49.379657317803215,32,44.8,98,4,23,83,50.266200058525285,49.441438767806545,42.0,60.875,49.5,39.125,61.0,51.8
78.6,48,61.333333333333336,73,28,92,52,42.6,44.4,54.77777777777778,44.833333333333336,30.0,61.333333333333336,58.0,52.25
59.0,33,46.6,121,9,140,90,53.666666666666664,60.0,54.75,75.5,40.285714285714285,56.333333333333336,49.0,39.857142857142854
39.166666666666664,56,31.0,172,19,81,77,19.666666666666668,35.666666666666664,48.333333333333336,39.5,47.666666666666664,20.333333333333332,43.5,37.5
53.4,74,55.5,92,15,43,59,40.6,57.2,49.0,67.0,41.25,45.25,51.57142857142857,49.857142857142854
59.142857142857146,31,88.0,170,25,77,47,48.285714285714285,38.714285714285715,32.666666666666664,43.0,37.333333333333336,53.5,64.0,37.5
47.2,88,60.0,66,95,123,17,22.6,55.4,61.57142857142857,26.666666666666668,62.2,48.666666666666664,46.5,46.333333333333336
35.57142857142857,62,26.5,122,16,141,72,41.42857142857143,35.0,50.5,54.333333333333336,62.0,51.333333333333336,54.285714285714285,39.0
46.0,45,21.0,129,12,101,8,55.2,56.6,57.0,61.25,52.833333333333336,44.0,61.2,52.8
47.0,60,54.0,64,32,171,48,53.4,64.7,47.625,61.75,46.142857142857146,47.5,45.25,28.25
53.5,75,31.0,33,59,81,47,43.333333333333336,58.666666666666664,72.5,51.833333333333336,47.666666666666664,62.0,43.5,37.5
40.857142857142854,68,66.14285714285714,119,8,89,3,51.285714285714285,52.285714285714285,51.857142857142854,18.5,21.75,32.833333333333336,29.5,49.5
54.857142857142854,45,43.875,72,61,121,94,42.0,60.57142857142857,68.125,74.5,21.0,54.25,47.5,44.0
36.0,11,52.666666666666664,159,69,167,92,68.25,37.75,59.0,29.571428571428573,49.0,54.0,39.5,57.25
58.2,92,35.857142857142854,104,0,143,57,61.0,27.4,23.75,64.8,66.5,66.4,32.0,36.0
67.5,36,62.6,162,60,133,90,49.666666666666664,41.0,74.0,58.81818181818182,58.333333333333336,45.09090909090909,44.77777777777778,42.77777777777778
58.666666666666664,12,55.75,23,56,66,96,78.0,28.333333333333332,57.09090909090909,68.83333333333333,64.5,42.0,44.8,42.8
57.25,67,36.57142857142857,117,26,54,17,61.25,56.75,35.0,46.333333333333336,60.833333333333336,46.333333333333336,29.166666666666668,56.0
29.75,8,64.2,197,39,161,98,47.5,41.75,49.0,50.833333333333336,19.0,45.0,53.81818181818182,47.90909090909091
42.0,0,37.2,44,66,124,13,89.66666666666667,72.0,40.4,40.5,66.0,85.5,46.0,54.875
40.75,80,49.0,135,82,59,2,36.25,41.0,57.833333333333336,71.33333333333333,56.4,42.0,53.25,67.0
53.333333333333336,88,39.666666666666664,85,21,69,97,48.0,16.666666666666668,59.77777777777778,56.25,36.0,41.0,52.25,62.5
56.5,95,8.0,195,41,151,29,56.75,61.75,54.0,65.0,35.0,47.333333333333336,35.5,58.0
59.0,76,37.333333333333336,121,72,70,79,53.666666666666664,60.0,54.75,75.5,31.5,56.333333333333336,59.666666666666664,58.666666666666664
28.0,67,27.0,58,53,135,52,78.0,42.0,0.0,48.0,44.8,35.0,39.55555555555556,48.0
36.0,99,45.333333333333336,159,46,15,70,68.25,37.75,59.0,29.571428571428573,57.333333333333336,54.0,63.833333333333336,36.666666666666664
39.166666666666664,12,23.5,172,60,179,58,19.666666666666668,35.666666666666664,48.333333333333336,39.5,41.5,20.333333333333332,31.0,51.333333333333336
48.25,70,31.333333333333332,171,37,166,54,49.0,51.5,31.0,37.0,52.666666666666664,65.0,39.333333333333336,31.0
36.666666666666664,83,56.0,125,91,193,53,33.333333333333336,36.0,43.0,41.5,48.25,36.25,15.0,9.5
32.666666666666664,42,63.0,175,0,75,70,42.333333333333336,66.0,61.0,55.55555555555556,65.5,48.0,52.666666666666664,46.833333333333336
69.5,69,52.8,177,41,94,6,47.5,30.25,45.8,24.75,54.6,84.75,50.0,4.5
72.0,83,88.0,110,69,77,86,60.4,72.2,11.0,50.625,37.333333333333336,54.375,64.0,37.5
29.75,3,53.666666666666664,197,6,41,79,47.5,41.75,49.0,50.833333333333336,46.5,45.0,24.2,51.8
54.333333333333336,80,52.0,131,64,172,1,71.33333333333333,51.333333333333336,44.75,49.666666666666664,67.5,56.77777777777778,40.333333333333336,69.0
32.2,12,48.333333333333336,168,57,7,94,57.8,41.0,39.0,42.25,32.0,73.0,53.6,57.9
55.8,98,60.25,95,43,134,69,49.2,40.4,57.0,34.333333333333336,53.0,54.666666666666664,59.2,40.2
43.5,87,21.0,100,46,101,64,52.0,70.75,50.333333333333336,36.0,52.833333333333336,59.0,61.2,52.8
58.2,73,59.6,104,8,0,84,61.0,27.4,23.75,64.8,47.25,66.4,50.5,41.0
23.833333333333332,94,66.14285714285714,149,86,89,70,38.333333333333336,23.5,49.4,46.333333333333336,21.75,39.333333333333336,29.5,49.5
42.8,75,26.5,183,19,141,57,53.8,42.4,42.5,43.0,62.0,42.857142857142854,54.285714285714285,39.0
91.0,10,59.333333333333336,182,52,137,95,48.0,82.0,40.42857142857143,76.4,41.2,51.0,48.5,80.25
79.0,84,34.0,35,83,21,17,79.5,51.5,40.666666666666664,12.25,59.5,55.75,50.8,75.8
30.22222222222222,46,55.4,77,4,91,87,46.111111111111114,54.44444444444444,52.8,74.0,69.0,67.33333333333333,48.75,31.0
46.75,45,76.0,108,25,2,23,78.625,35.375,75.25,56.142857142857146,46.333333333333336,39.57142857142857,56.8,71.0
53.0,55,68.0,107,72,22,72,43.5,63.833333333333336,49.666666666666664,64.5,52.0,55.833333333333336,35.0,12.0
39.4,42,43.0,114,35,31,68,56.0,75.6,68.25,42.0,55.833333333333336,91.0,45.0,63.6
53.5,6,29.833333333333332,33,86,76,20,43.333333333333336,58.666666666666664,72.5,51.833333333333336,65.66666666666667,62.0,66.83333333333333,74.16666666666667
37.375,10,65.125,148,46,33,36,42.625,51.125,28.333333333333332,45.714285714285715,75.0,59.57142857142857,68.66666666666667,49.666666666666664
44.0,6,30.666666666666668,176,50,147,46,59.0,35.333333333333336,43.0,54.0,31.5,47.2,57.0,59.0
37.0,4,56.0,91,91,193,15,54.5,48.0,57.5,41.0,48.25,54.0,15.0,9.5
30.571428571428573,29,63.0,43,61,75,91,23.571428571428573,44.0,57.833333333333336,61.6,65.5,55.8,52.666666666666664,46.833333333333336
48.333333333333336,37,24.5,181,14,45,10,52.833333333333336,52.333333333333336,73.75,27.25,77.25,47.5,38.9,42.0
68.0,52,57.333333333333336,130,65,190,93,42.5,44.75,47.666666666666664,63.5,51.333333333333336,41.0,75.71428571428571,42.285714285714285
23.833333333333332,71,80.0,149,40,159,9,38.333333333333336,23.5,49.4,46.333333333333336,22.0,39.333333333333336,64.25,62.75
39.166666666666664,31,31.0,172,71,81,55,19.666666666666668,35.666666666666664,48.333333333333336,39.5,47.666666666666664,20.333333333333332,43.5,37.5
15.0,29,53.4,141,43,155,63,94.0,12.0,40.0,40.4,73.4,44.0,42.5,38.166666666666664
68.0,55,28.25,2,25,198,47,24.75,80.75,30.428571428571427,24.0,54.4,73.75,51.4,56.0
52.0,99,46.375,28,53,192,95,32.4,56.8,62.75,48.666666666666664,58.25,32.833333333333336,30.333333333333332,67.33333333333333
38.111111111111114,12,48.125,155,35,47,99,39.333333333333336,59.0,27.0,40.8,56.0,45.4,32.5,48.0
52.0,2,58.25,28,79,144,3,32.4,56.8,62.75,48.666666666666664,76.16666666666667,32.833333333333336,63.5,62.75
28.0,18,57.375,58,54,187,98,78.0,42.0,0.0,48.0,39.285714285714285,35.0,33.285714285714285,42.857142857142854
39.5,14,63.0,56,71,75,68,48.5,20.0,35.0,46.75,65.5,27.75,52.666666666666664,46.833333333333336
46.6,53,87.5,27,84,60,13,48.1,38.6,55.714285714285715,57.857142857142854,40.0,48.142857142857146,54.285714285714285,49.0
30.571428571428573,7,61.0,43,8,42,59,23.571428571428573,44.0,57.833333333333336,61.6,28.833333333333332,55.8,79.5,49.75
46.75,57,28.25,124,64,198,30,52.75,47.25,77.33333333333333,35.0,54.4,44.857142857142854,51.4,56.0
35.857142857142854,55,28.25,113,25,198,83,31.857142857142858,38.714285714285715,74.0,52.333333333333336,54.4,63.333333333333336,51.4,56.0
54.333333333333336,16,87.5,131,10,60,80,71.33333333333333,51.333333333333336,44.75,49.666666666666664,40.0,56.77777777777778,54.285714285714285,49.0
77.2,75,60.0,61,26,123,98,43.8,49.6,52.2,51.5,62.2,47.875,46.5,46.333333333333336
43.666666666666664,82,26.5,60,6,141,38,43.333333333333336,21.166666666666668,30.285714285714285,29.0,62.0,49.6,54.285714285714285,39.0
47.0,42,52.2,64,4,157,43,53.4,64.7,47.625,61.75,58.9,47.5,53.5,40.666666666666664
52.0,11,26.25,28,53,34,97,32.4,56.8,62.75,48.666666666666664,48.2,32.833333333333336,39.42857142857143,29.428571428571427
40.375,82,39.77777777777778,41,21,158,76,38.125,54.25,36.857142857142854,31.0,32.833333333333336,38.75,68.66666666666667,61.333333333333336
60.666666666666664,40,56.0,25,2,193,14,51.333333333333336,38.666666666666664,27.6,37.333333333333336,48.25,21.666666666666668,15.0,9.5
43.4,27,63.4,186,89,184,70,37.8,75.2,25.833333333333332,47.857142857142854,26.75,64.42857142857143,33.75,58.75
28.0,85,47.6,58,8,128,72,78.0,42.0,0.0,48.0,53.75,35.0,32.8,51.8
69.0,39,37.2,38,17,124,31,52.0,79.0,52.2,56.833333333333336,66.0,52.166666666666664,46.0,54.875
36.0,16,45.4,159,1,26,81,68.25,37.75,59.0,29.571428571428573,58.666666666666664,54.0,69.25,18.0
14.333333333333334,31,51.75,51,13,183,23,73.0,68.66666666666667,49.35364109825687,38.5,63.5,45.25,67.25,26.0
46.75,63,83.25,108,25,93,40,78.625,35.375,75.25,56.142857142857146,54.0,39.57142857142857,46.833333333333336,80.33333333333333
62.857142857142854,97,80.33333333333333,36,60,14,41,40.714285714285715,46.57142857142857,39.0,40.714285714285715,33.666666666666664,55.857142857142854,60.0,82.5
69.375,73,66.4,116,21,116,2,47.5,42.5,39.75,65.0,50.166666666666664,38.333333333333336,44.5,38.5
9.0,40,70.0,49,54,46,30,47.0,71.0,45.833333333333336,22.0,49.0,55.333333333333336,53.6,48.6
66.75,42,59.333333333333336,21,46,137,72,65.0,68.25,46.5,85.5,41.2,54.666666666666664,48.5,80.25
70.0,92,50.333333333333336,22,76,145,89,4.0,86.0,60.25,53.333333333333336,79.0,13.0,53.0,52.4
57.666666666666664,52,79.5,74,2,118,0,52.0,34.333333333333336,76.0,50.166666666666664,19.0,51.5,46.5,52.75
56.4,13,31.333333333333332,111,42,166,31,19.4,46.8,47.75,61.5,52.666666666666664,53.75,39.333333333333336,31.0
37.0,57,80.0,91,4,159,76,54.5,48.0,57.5,41.0,22.0,54.0,64.25,62.75
